projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
Mupen64-2.5.9;72853;132;38;1579;0;0;0;0;0;0;100;0.945916711736;1849
