projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
Contiki-3.0;248887;1662;163;3143;0;0;0;2;17;19;380;0.925656791504;5367
