projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
Etlegacy-2.70;225226;187;24;535;0;0;0;0;9;9;63;0.911980440098;818
