projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
Contiki-2013;64963;437;37;1180;0;0;0;0;5;5;125;0.927130044843;1784
