projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
Gawk-5.1.1;52170;388;32;468;0;0;0;0;4;4;61;0.931794333683;953
