projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
Torque-4.2.2;281077;322;43;945;0;0;0;2;7;9;156;0.88813559322;1475
